property_id,address,property_type,area,rooms,floor,build_year,cadastral_number,owner_info
1183,"клх Жуковский, ул. Амурская, д. 6 к. 5, 893977",Коммерческое,86.5,3,25,1990,67:96:590083:31,"[{""owner_id"": 250, ""share"": 0.17}, {""owner_id"": 288, ""share"": 0.57}, {""owner_id"": 177, ""share"": 0.26}]"
1184,"г. Воркута, пр. Верхний, д. 7 к. 7, 386569",Квартира,132.4,5,14,2003,12:46:683469:762,"[{""owner_id"": 300, ""share"": 1.0}]"
1185,"к. Тольятти, наб. Автомобилистов, д. 4/4 стр. 22, 489558",Дом,185.8,2,13,1965,22:60:328909:217,"[{""owner_id"": 121, ""share"": 1.0}]"
1186,"г. Александров, ш. Олега Кошевого, д. 53 стр. 5, 640760",Коммерческое,196.2,5,14,1995,37:63:728357:286,"[{""owner_id"": 293, ""share"": 0.79}, {""owner_id"": 149, ""share"": 0.11}, {""owner_id"": 92, ""share"": 0.1}]"
1187,"г. Верещагино (Перм.), бул. Коммунистический, д. 93, 138716",Коммерческое,39.0,3,17,2018,78:60:336033:880,"[{""owner_id"": 186, ""share"": 1.0}]"
1188,"п. Новомичуринск, пер. Цветочный, д. 9 к. 108, 533743",Дом,168.7,4,6,1972,61:46:103499:546,"[{""owner_id"": 238, ""share"": 1.0}]"
1189,"с. Анива, бул. Химиков, д. 3/9, 156596",Квартира,89.0,4,14,2002,34:91:130451:634,"[{""owner_id"": 238, ""share"": 0.65}, {""owner_id"": 89, ""share"": 0.35}]"
1190,"клх Черемхово, наб. К.Маркса, д. 6/6 стр. 6, 553629",Квартира,127.9,4,1,1991,88:41:274544:583,"[{""owner_id"": 258, ""share"": 1.0}]"
1191,"г. Малгобек, наб. Лунная, д. 683 стр. 35, 207882",Дом,24.1,5,21,1999,80:75:302408:871,"[{""owner_id"": 47, ""share"": 1.0}]"
1192,"клх Мичуринск, ш. Ленинградское, д. 51, 744520",Квартира,78.1,3,3,1953,36:83:583581:471,"[{""owner_id"": 235, ""share"": 0.24}, {""owner_id"": 189, ""share"": 0.62}, {""owner_id"": 123, ""share"": 0.14}]"
1193,"ст. Двинской, бул. Добролюбова, д. 8 к. 90, 403532",Квартира,163.4,4,17,1964,87:52:267003:251,"[{""owner_id"": 228, ""share"": 1.0}]"
1194,"клх Лодейное Поле, ул. Ангарская, д. 46 к. 1, 121805",Квартира,154.7,4,17,2010,59:19:921079:428,"[{""owner_id"": 36, ""share"": 1.0}]"
1195,"с. Холмск, пер. Транспортный, д. 547 к. 323, 460189",Коммерческое,30.8,4,24,1955,56:61:851435:950,"[{""owner_id"": 276, ""share"": 0.67}, {""owner_id"": 62, ""share"": 0.16}, {""owner_id"": 274, ""share"": 0.17}]"
1196,"п. Махачкала, бул. Лесозаводский, д. 9 стр. 8, 339962",Дом,161.7,1,5,1983,84:24:857065:174,"[{""owner_id"": 226, ""share"": 1.0}]"
1197,"д. Пушкин, алл. Журавлева, д. 34, 120291",Квартира,184.3,4,7,1983,22:52:773223:711,"[{""owner_id"": 174, ""share"": 1.0}]"
1198,"п. Аша, наб. Маяковского, д. 929, 888196",Квартира,156.3,3,10,2006,52:67:833543:265,"[{""owner_id"": 252, ""share"": 1.0}]"
1199,"ст. Новочеркасск, алл. Огородная, д. 199, 133568",Квартира,46.6,3,1,1978,57:82:480343:731,"[{""owner_id"": 19, ""share"": 1.0}]"
1200,"с. Екатеринбург, ш. Автомобилистов, д. 8/1, 171038",Коммерческое,134.1,4,23,2006,96:47:261943:762,"[{""owner_id"": 82, ""share"": 1.0}]"
1201,"д. Сосьва (Хант.), ул. Ломоносова, д. 413 к. 40, 495607",Дом,66.3,2,1,1977,84:48:255570:599,"[{""owner_id"": 66, ""share"": 0.59}, {""owner_id"": 76, ""share"": 0.41}]"
1202,"д. Сорочинск, наб. Майская, д. 8/6 к. 85, 316316",Коммерческое,111.5,5,13,2011,89:31:460934:660,"[{""owner_id"": 187, ""share"": 1.0}]"
1203,"клх Талдом, пер. Магистральный, д. 805 стр. 739, 066700",Дом,114.2,4,16,1971,77:71:283906:496,"[{""owner_id"": 257, ""share"": 1.0}]"
1204,"с. Шарья, пр. Высоковольтный, д. 43 к. 1/1, 158009",Дом,57.2,2,9,1965,93:35:473818:511,"[{""owner_id"": 8, ""share"": 0.37}, {""owner_id"": 34, ""share"": 0.63}]"
1205,"к. Батайск, пр. Ивановский, д. 42 стр. 4, 658744",Коммерческое,172.2,5,8,1975,56:95:134435:409,"[{""owner_id"": 7, ""share"": 1.0}]"
1206,"п. Снежногорск (Мурм.), пер. Садовый, д. 3/3 к. 9, 585455",Коммерческое,32.1,5,18,2018,20:17:568328:581,"[{""owner_id"": 169, ""share"": 1.0}]"
1207,"д. Галич, пр. Железнодорожный, д. 94 стр. 73, 883873",Дом,163.5,2,23,1981,39:98:852227:468,"[{""owner_id"": 126, ""share"": 1.0}]"
1208,"п. Комсомольск-на-Амуре, ул. Спортивная, д. 4 стр. 5/8, 846648",Коммерческое,69.9,2,24,1958,26:76:417467:63,"[{""owner_id"": 137, ""share"": 1.0}]"
1209,"клх Курган, пр. Камский, д. 2/3, 631755",Коммерческое,157.1,4,15,1962,78:16:434347:809,"[{""owner_id"": 125, ""share"": 1.0}]"
1210,"с. Петропавловск-Камчатский, ул. Троицкая, д. 9, 081144",Дом,41.0,1,16,1975,22:79:718005:221,"[{""owner_id"": 101, ""share"": 1.0}]"
1211,"с. Избербаш, ул. Труда, д. 26 стр. 768, 146036",Коммерческое,21.7,4,4,2006,92:34:717545:826,"[{""owner_id"": 154, ""share"": 1.0}]"
1212,"д. Шилка, пр. Рабочий, д. 6, 465426",Квартира,65.3,4,20,1984,73:90:285107:337,"[{""owner_id"": 234, ""share"": 1.0}]"
1213,"д. Краснотурьинск, пр. Микрорайон, д. 440, 454595",Дом,191.3,3,9,2018,41:53:388660:695,"[{""owner_id"": 264, ""share"": 1.0}]"
1214,"г. Алдан, ул. Дальняя, д. 396, 723869",Коммерческое,99.2,2,16,1950,50:75:593361:508,"[{""owner_id"": 159, ""share"": 1.0}]"
1215,"клх Гремячинск (Перм.), ул. 9 Января, д. 96 стр. 68, 957093",Дом,141.1,1,15,1993,91:97:664752:843,"[{""owner_id"": 34, ""share"": 1.0}]"
1216,"ст. Шенкурск, ул. Плеханова, д. 1 стр. 713, 034848",Квартира,58.4,5,10,1990,77:70:207916:702,"[{""owner_id"": 56, ""share"": 1.0}]"
1217,"ст. Соль-Илецк, ул. Пионерская, д. 3/8 к. 6, 429544",Коммерческое,140.9,3,6,1974,60:31:993761:162,"[{""owner_id"": 108, ""share"": 1.0}]"
1218,"д. Мытищи, алл. Промышленная, д. 6/7 к. 67, 800161",Дом,192.2,4,21,2003,44:39:375623:484,"[{""owner_id"": 81, ""share"": 1.0}]"
1219,"к. Мелеуз, пер. Балтийский, д. 3 к. 25, 383264",Коммерческое,76.8,3,14,2022,60:63:105948:781,"[{""owner_id"": 156, ""share"": 0.34}, {""owner_id"": 190, ""share"": 0.43}, {""owner_id"": 75, ""share"": 0.23}]"
1220,"клх Баргузин, ул. 9 Января, д. 278, 945761",Дом,158.1,1,23,1975,36:94:851485:263,"[{""owner_id"": 29, ""share"": 0.62}, {""owner_id"": 210, ""share"": 0.13}, {""owner_id"": 182, ""share"": 0.25}]"
1221,"ст. Курумкан, наб. Детская, д. 442 стр. 6, 833728",Квартира,77.9,4,11,2021,81:35:936212:221,"[{""owner_id"": 192, ""share"": 1.0}]"
1222,"ст. Плес, пр. Свободный, д. 30 стр. 6/7, 771158",Дом,39.2,2,6,1991,71:85:592696:975,"[{""owner_id"": 226, ""share"": 1.0}]"
1223,"ст. Туапсе, ул. Литейная, д. 207 к. 261, 644611",Коммерческое,87.5,1,2,1993,45:78:487395:449,"[{""owner_id"": 24, ""share"": 0.3}, {""owner_id"": 200, ""share"": 0.59}, {""owner_id"": 250, ""share"": 0.11}]"
1224,"ст. Чебаркуль, наб. Лермонтова, д. 84 к. 98, 237748",Коммерческое,94.5,2,5,1988,83:35:689128:91,"[{""owner_id"": 57, ""share"": 0.8}, {""owner_id"": 242, ""share"": 0.1}, {""owner_id"": 69, ""share"": 0.1}]"
1225,"г. Белый Яр (Томск.), пер. Киевский, д. 45 к. 25, 180822",Коммерческое,118.4,3,18,2017,47:98:122913:144,"[{""owner_id"": 168, ""share"": 1.0}]"
1226,"д. Черняховск, пер. Глинки, д. 7/1, 865383",Дом,182.9,4,24,1977,33:51:591075:234,"[{""owner_id"": 35, ""share"": 0.87}, {""owner_id"": 161, ""share"": 0.13}]"
1227,"г. Поярково, пр. Запрудный, д. 400 к. 1/1, 037808",Квартира,142.0,3,9,1952,27:25:773437:421,"[{""owner_id"": 171, ""share"": 1.0}]"
1228,"ст. Челюскин, алл. Подгорная, д. 1/9, 484926",Квартира,169.7,1,17,1997,12:82:558444:33,"[{""owner_id"": 250, ""share"": 1.0}]"
1229,"д. Саранск, бул. Смоленский, д. 6/1 к. 5/5, 657267",Квартира,152.2,5,3,2021,24:78:265909:818,"[{""owner_id"": 168, ""share"": 0.33}, {""owner_id"": 276, ""share"": 0.26}, {""owner_id"": 252, ""share"": 0.41}]"
1230,"клх Кыштым, ш. Приморское, д. 579, 795003",Коммерческое,186.0,5,21,1974,19:97:551880:838,"[{""owner_id"": 45, ""share"": 1.0}]"
1231,"ст. Дагомыс, ул. Производственная, д. 3/7, 032645",Коммерческое,47.4,3,3,1973,92:83:456316:465,"[{""owner_id"": 232, ""share"": 1.0}]"
1232,"с. Кизилюрт, ул. Спортивная, д. 5/1, 351685",Квартира,92.3,3,1,1999,12:11:336170:331,"[{""owner_id"": 222, ""share"": 1.0}]"
1233,"к. Смирных, бул. Серафимовича, д. 2 к. 95, 799005",Квартира,125.2,3,18,2008,93:95:310062:789,"[{""owner_id"": 133, ""share"": 1.0}]"
1234,"клх Подольск, алл. Каштановая, д. 77 стр. 53, 285628",Квартира,57.1,2,4,1953,78:87:985730:41,"[{""owner_id"": 182, ""share"": 0.22}, {""owner_id"": 296, ""share"": 0.78}]"
1235,"п. Кемерово, бул. Смоленский, д. 45 к. 403, 008942",Дом,176.7,2,22,1976,35:48:271220:435,"[{""owner_id"": 277, ""share"": 0.86}, {""owner_id"": 179, ""share"": 0.14}]"
1236,"г. Карабулак, пр. Заречный, д. 4 стр. 43, 883845",Дом,42.2,4,1,2006,36:58:151604:458,"[{""owner_id"": 120, ""share"": 0.12}, {""owner_id"": 112, ""share"": 0.7}, {""owner_id"": 182, ""share"": 0.18}]"
1237,"п. Новосибирск, пр. Первомайский, д. 8 стр. 27, 176968",Квартира,158.8,5,4,1961,32:74:706395:742,"[{""owner_id"": 102, ""share"": 1.0}]"
1238,"к. Нязепетровск, наб. Дзержинского, д. 3 стр. 957, 792640",Квартира,41.7,4,24,1995,50:63:300258:216,"[{""owner_id"": 84, ""share"": 1.0}]"
1239,"клх Долинск, ш. Курчатова, д. 79 стр. 4, 288390",Дом,22.9,4,14,2001,22:55:477898:969,"[{""owner_id"": 260, ""share"": 0.3}, {""owner_id"": 185, ""share"": 0.16}, {""owner_id"": 245, ""share"": 0.54}]"
1240,"д. Шереметьево, бул. Тамбовский, д. 61 к. 232, 965510",Дом,190.3,3,8,1960,93:92:949524:400,"[{""owner_id"": 34, ""share"": 1.0}]"
1241,"г. Пенза, пр. Черемушки, д. 467 к. 8, 714998",Дом,28.2,2,6,2022,11:26:643814:160,"[{""owner_id"": 9, ""share"": 0.68}, {""owner_id"": 141, ""share"": 0.32}]"
1242,"п. Устюжна, наб. Родниковая, д. 638 стр. 34, 622155",Квартира,31.0,2,24,1987,57:89:535029:844,"[{""owner_id"": 241, ""share"": 1.0}]"
1243,"клх Саратов, алл. Зои Космодемьянской, д. 59 к. 5, 389554",Квартира,188.5,2,24,1973,56:24:924764:167,"[{""owner_id"": 89, ""share"": 1.0}]"
1244,"с. Нурлат, ул. Чайкиной, д. 487, 021027",Дом,92.7,3,9,1991,13:13:447688:30,"[{""owner_id"": 105, ""share"": 1.0}]"
1245,"клх Октябрьский (Башк.), бул. Славянский, д. 7, 322348",Квартира,117.1,5,24,2017,31:30:204978:16,"[{""owner_id"": 18, ""share"": 0.83}, {""owner_id"": 74, ""share"": 0.17}]"
1246,"д. Катайск, ул. Кузнецова, д. 1/2 стр. 109, 886607",Квартира,95.6,1,4,2010,69:63:997728:920,"[{""owner_id"": 115, ""share"": 1.0}]"
1247,"с. Миллерово, ш. Никитина, д. 97 к. 6, 176090",Коммерческое,165.7,1,10,2010,70:42:234425:331,"[{""owner_id"": 69, ""share"": 1.0}]"
1248,"г. Псков, ш. Нефтяников, д. 604 к. 4/5, 694473",Коммерческое,140.3,1,16,2013,83:35:231945:225,"[{""owner_id"": 188, ""share"": 1.0}]"
1249,"ст. Усть-Баргузин, бул. 40 лет Победы, д. 18, 665183",Квартира,138.7,1,23,2001,46:88:210339:256,"[{""owner_id"": 74, ""share"": 1.0}]"
1250,"клх Североморск, ул. Р.Люксембург, д. 57 к. 64, 968593",Коммерческое,138.7,3,23,2009,95:85:645172:530,"[{""owner_id"": 95, ""share"": 1.0}]"
1251,"п. Муравленко, алл. Ставропольская, д. 789, 692434",Квартира,79.0,3,22,1968,84:14:884267:928,"[{""owner_id"": 137, ""share"": 1.0}]"
1252,"к. Тура, пер. Ворошилова, д. 31 к. 156, 871088",Квартира,45.7,1,8,1970,60:51:112281:586,"[{""owner_id"": 25, ""share"": 0.88}, {""owner_id"": 102, ""share"": 0.12}]"
1253,"к. Минеральные Воды, пер. Ленина, д. 7/1 к. 1, 764747",Квартира,133.2,5,13,2007,37:68:751493:270,"[{""owner_id"": 177, ""share"": 1.0}]"
1254,"клх Ведено, ул. Производственная, д. 61 к. 739, 586819",Коммерческое,70.3,5,11,1993,33:42:457546:827,"[{""owner_id"": 61, ""share"": 1.0}]"
1255,"ст. Махачкала, наб. Черноморская, д. 63, 866013",Коммерческое,174.1,5,9,1958,56:64:773492:27,"[{""owner_id"": 282, ""share"": 0.63}, {""owner_id"": 234, ""share"": 0.37}]"
1256,"клх Абакан, алл. Титова, д. 4/9, 101245",Квартира,119.1,3,5,1994,49:67:557351:567,"[{""owner_id"": 65, ""share"": 0.88}, {""owner_id"": 49, ""share"": 0.03}, {""owner_id"": 117, ""share"": 0.09}]"
1257,"д. Видное, пер. Горный, д. 2/5 к. 636, 551919",Коммерческое,55.1,2,25,1952,35:55:651105:616,"[{""owner_id"": 43, ""share"": 0.42}, {""owner_id"": 259, ""share"": 0.46}, {""owner_id"": 94, ""share"": 0.12}]"
1258,"д. Самара, пер. Седова, д. 2/8, 804929",Коммерческое,85.3,2,23,2017,31:57:266461:103,"[{""owner_id"": 289, ""share"": 0.52}, {""owner_id"": 272, ""share"": 0.48}]"
1259,"ст. Усть-Ордынский, ш. Нефтяников, д. 771 стр. 429, 213495",Коммерческое,47.4,5,14,1975,45:16:520345:304,"[{""owner_id"": 116, ""share"": 1.0}]"
1260,"г. Уэлен, ул. Интернациональная, д. 27 к. 8/6, 627480",Дом,180.9,4,11,1967,48:10:178507:258,"[{""owner_id"": 268, ""share"": 1.0}]"
1261,"г. Борзя, алл. Зои Космодемьянской, д. 40 стр. 669, 657121",Коммерческое,126.9,1,2,2002,27:28:604293:843,"[{""owner_id"": 160, ""share"": 0.84}, {""owner_id"": 107, ""share"": 0.16}]"
1262,"г. Благовещенск (Амур.), ул. Индустриальная, д. 43 стр. 30, 598792",Дом,161.5,4,13,1974,41:54:173957:232,"[{""owner_id"": 125, ""share"": 1.0}]"
1263,"ст. Ейск, ул. Балтийская, д. 7, 096196",Коммерческое,47.3,4,5,1985,51:11:767687:121,"[{""owner_id"": 142, ""share"": 0.2}, {""owner_id"": 72, ""share"": 0.54}, {""owner_id"": 206, ""share"": 0.26}]"
1264,"к. Архангельск, алл. Родниковая, д. 420 к. 1/9, 641804",Квартира,158.9,5,16,1979,94:66:413337:842,"[{""owner_id"": 269, ""share"": 1.0}]"
1265,"ст. Баксан, бул. Фабричный, д. 2/5 стр. 583, 954495",Квартира,32.7,3,9,1955,58:42:218318:642,"[{""owner_id"": 233, ""share"": 1.0}]"
1266,"г. Чита, ш. Буденного, д. 862 стр. 6, 698398",Квартира,177.7,4,25,1987,38:76:208055:91,"[{""owner_id"": 300, ""share"": 1.0}]"
1267,"с. Красноярск, пер. Бульварный, д. 142, 957762",Дом,30.2,1,25,1985,45:42:771366:521,"[{""owner_id"": 186, ""share"": 0.77}, {""owner_id"": 124, ""share"": 0.13}, {""owner_id"": 254, ""share"": 0.1}]"
1268,"клх Ямбург, наб. Смирнова, д. 7/2 стр. 4, 164728",Дом,35.0,1,23,2012,41:84:619020:227,"[{""owner_id"": 129, ""share"": 1.0}]"
1269,"с. Магадан, бул. Менделеева, д. 1 стр. 36, 611662",Квартира,199.5,4,18,2022,58:87:644176:892,"[{""owner_id"": 137, ""share"": 1.0}]"
1270,"г. Калачинск, пер. Полярный, д. 7 к. 8/1, 656277",Квартира,123.6,1,25,1980,56:84:805282:727,"[{""owner_id"": 196, ""share"": 0.57}, {""owner_id"": 22, ""share"": 0.28}, {""owner_id"": 56, ""share"": 0.15}]"
1271,"п. Благовещенск (Амур.), ш. Машиностроителей, д. 23 к. 35, 235256",Дом,123.2,5,2,2001,90:65:801569:930,"[{""owner_id"": 216, ""share"": 0.38}, {""owner_id"": 202, ""share"": 0.43}, {""owner_id"": 21, ""share"": 0.19}]"
1272,"д. Москва, ш. Некрасова, д. 2/8 стр. 61, 520535",Квартира,24.3,3,4,1987,62:13:864472:468,"[{""owner_id"": 291, ""share"": 1.0}]"
1273,"п. Глазов, наб. Попова, д. 1/6 стр. 34, 221091",Дом,83.4,2,9,2007,16:51:580462:716,"[{""owner_id"": 130, ""share"": 0.75}, {""owner_id"": 184, ""share"": 0.25}]"
1274,"к. Кингисепп, ул. Энергетическая, д. 940 стр. 9/4, 377982",Коммерческое,77.9,4,25,1994,32:73:998258:92,"[{""owner_id"": 135, ""share"": 0.55}, {""owner_id"": 83, ""share"": 0.32}, {""owner_id"": 108, ""share"": 0.13}]"
1275,"ст. Дудинка, ул. Войкова, д. 23, 799818",Коммерческое,164.9,2,11,1989,22:21:770513:416,"[{""owner_id"": 276, ""share"": 1.0}]"
1276,"г. Хасавюрт, алл. Чехова, д. 66 к. 9/7, 558774",Коммерческое,53.5,4,7,1983,72:54:453371:826,"[{""owner_id"": 255, ""share"": 1.0}]"
1277,"с. Катайск, наб. Р.Люксембург, д. 83 стр. 55, 225351",Квартира,192.7,3,1,1964,34:84:425611:931,"[{""owner_id"": 186, ""share"": 1.0}]"
1278,"д. Усть-Кут, пер. Восточный, д. 1, 455388",Дом,156.2,5,6,2000,89:99:179623:204,"[{""owner_id"": 287, ""share"": 1.0}]"
